description,artist,album,format,extra
Chrome Waves - A Grief Observed LP,Chrome Waves,A Grief Observed,Vinyl,Black 1st press vinyl
Kult Ofenzivy - Jsem Ji Přizval K Sobě LP,Kult Ofenzivy,Jsem Ji Přizval K Sobě,Vinyl,Black 1st press vinyl
Wolvhammer - The Obsidian Plains LP,Wolvhammer,The Obsidian Plains,Vinyl,Black 1st press vinyl
"Iætun - Glámur helblár 12""",Iætun,Glámur helblár,Vinyl,Lathe-Cut w/ Silver Print 2022 press vinyl
"Iætun - Glámur helblár 12""",Iætun,Glámur helblár,Vinyl,Lathe-Cut w/ Bronze Print 2022 press vinyl
Expander - NPBG Re-Cracked v0.1 (x96 CrimeGripper) [S.C.U.M.S.] Cassette,Expander,NPBG Re-Cracked v0.1 (x96 CrimeGripper) [S.C.U.M.S.],Cassette,Orange 2022 press tape
"Nekrovault - Nachhut: Toward The Towering Tomb 12"" EP",Nekrovault,Nachhut: Toward The Towering Tomb,Vinyl,Grey Marbled 1st press vinyl
Wound - Engrained LP,Wound,Engrained,Vinyl,Black 2017 press vinyl
Afsind - Afsind LP,Afsind,Afsind,Vinyl,White 1st press vinyl
Scitalis - Doomed Before Time LP,Scitalis,Doomed Before Time,Vinyl,Black 1st press vinyl
Scitalis - Doomed Before Time Cassette,Scitalis,Doomed Before Time,Cassette,Cassette Tape 1st press
Kold - Kold Cassette,Kold,Kold,Cassette,Cassette Tape 1st press
BLEMISH - Almighty Watching - Doubtless Cassette,BLEMISH,Almighty Watching - Doubtless,Cassette,Cassette Tape 2022 press
"Noxis - Expanse Of Hellish Black Mire 12"" EP",Noxis,Expanse Of Hellish Black Mire,Vinyl,Gold 1st press vinyl
Midnight Odyssey / Igric / Aeon Winds - Ardorem LP,Midnight Odyssey / Igric / Aeon Winds,Ardorem,Vinyl,Black 1st press vinyl
Vanum - Legend LP,Vanum,Legend,Vinyl,Black 1st press vinyl
Vanum - Legend LP,Vanum,Legend,Vinyl,Magenta Galaxy 2022 press vinyl
Vanum - Ageless Fire LP,Vanum,Ageless Fire,Vinyl,Black 2022 press vinyl
Vanum - Ageless Fire LP,Vanum,Ageless Fire,Vinyl,Merge 2019 press vinyl
Intronaut - Habitual Levitations (Instilling Words With Tones) 2xLP,Intronaut,Habitual Levitations (Instilling Words With Tones),Vinyl,Green 2022 press vinyl
Intronaut - The Direction Of Last Things 2xLP,Intronaut,The Direction Of Last Things,Vinyl,Purple 2022 press vinyl
Anatomia / Undergang - Split LP,Anatomia / Undergang,Split,Vinyl,Black 1st press vinyl
Oranssi Pazuzu - Valonielu LP,Oranssi Pazuzu,Valonielu,Vinyl,Black 2022 press vinyl
Dark Funeral - We Are The Apocalypse LP,Dark Funeral,We Are The Apocalypse,Vinyl,Black 1st press vinyl
"Hideous Divinity - LV-426 10""",Hideous Divinity,LV-426,Vinyl,Black 1st press vinyl
"Hideous Divinity - LV-426 10""",Hideous Divinity,LV-426,Vinyl,Acid Blood 1st press vinyl
Devoid Of Thought - Outer World Graves LP,Devoid Of Thought,Outer World Graves,Vinyl,Black 1st press vinyl
"Disembodiment - Mutated Chaos 10""",Disembodiment,Mutated Chaos,Vinyl,Black 1st press vinyl
Father Befouled - Crowned In Veneficum Cassette,Father Befouled,Crowned In Veneficum,Cassette,White Cassette Tape 1st press
Father Befouled - Crowned In Veneficum Cassette,Father Befouled,Crowned In Veneficum,Cassette,Blue Cassette Tape 1st press
Benothing - Temporal Bliss Surrealms Cassette,Benothing,Temporal Bliss Surrealms,Cassette,Cassette Tape 1st press
Tormentor Tyrant - Tormentor Tyrant Cassette,Tormentor Tyrant,Tormentor Tyrant,Cassette,Red Cassette Tape 1st press
Lurking - Self-Induced Hysteria Cassette,Lurking,Self-Induced Hysteria,Cassette,Cassette Tape 1st press
Executioner's Mask - Winterlong LP,Executioner's Mask,Winterlong,Vinyl,Black 1st press vinyl
"Almighty Watching - Doubtless 7""",Almighty Watching,Doubtless,Vinyl,Black 1st press vinyl
Deathspell Omega - The Long Defeat LP,Deathspell Omega,The Long Defeat,Vinyl,Black 2022 press vinyl
God Forbid - Determination LP,God Forbid,Determination,Vinyl,RSD 2021 Blue/White Haze 1st press vinyl
Loiriplukari - Kiitos & 3 LP,Loiriplukari,Kiitos & 3,Vinyl,Black 2021 press vinyl
Cult Of Luna - The Raging River LP,Cult Of Luna,The Raging River,Vinyl,Red w/ Gold Splatter 1st press vinyl
Lvcifyre - The Broken Seal Cassette,Lvcifyre,The Broken Seal,Cassette,Cassette Tape 1st press
BLEMISH - Contrarian - Only Time Will Tell LP,BLEMISH,Contrarian - Only Time Will Tell,Vinyl,Pink/Purple
Infernal Dominion - Salvation Through Infinite Suffering Tape,Infernal Dominion,Salvation Through Infinite Suffering,Cassette,Cassette Tape 2020 press
Bloodspawn - Demo 2021 Tape,Bloodspawn,Demo 2021,Cassette,Cassette Tape 1st press
Gutricyde - Gutricyde Tape,Gutricyde,Gutricyde,Cassette,Cassette Tape 1st press
Fleshgrind - Destined For Defilement Cassette,Fleshgrind,Destined For Defilement,Cassette,Cassette Tape 2021 press
"Cruciamentum - Paradise Envenomed 7""",Cruciamentum,Paradise Envenomed,Vinyl,Black 1st press vinyl
Bog Body - Cryonic Crevasse Cult LP,Bog Body,Cryonic Crevasse Cult,Vinyl,Black 2022 press vinyl
Convulse - World Without God Extended 2xLP,Convulse,World Without God Extended,Vinyl,Green 2022 press vinyl
Axis Of Light - Axis Of Light LP,Axis Of Light,Axis Of Light,Vinyl,White 2022 press vinyl
Erdve - Savigaila LP,Erdve,Savigaila,Vinyl,Black 2021 press vinyl
Erdve - Savigaila LP,Erdve,Savigaila,Vinyl,Clear/Black Marble 2021 press
Goatblood - Apparition Of Doomsday LP,Goatblood,Apparition Of Doomsday,Vinyl,Black 1st press vinyl
Goatblood - Apparition Of Doomsday LP,Goatblood,Apparition Of Doomsday,Vinyl,Red 1st press vinyl
BLEMISH - Cannabis Corpse - From Wisdom To Baked LP,BLEMISH,Cannabis Corpse - From Wisdom To Baked,Vinyl,White 2021 press vinyl
From Within Records - One Scene Unity II LP,From Within Records,One Scene Unity II,Vinyl,Green w/ Black Splatter 1st press vinyl
"Vukari - Omnes Nihil 12"" EP",Vukari,Omnes Nihil,Vinyl,Black 1st press vinyl
Spectral Lore - II 2xLP,Spectral Lore,II,Vinyl,Black 2022 press vinyl
Spectral Lore - II 2xLP,Spectral Lore,II,Vinyl,Translucent Red 2022 press vinyl
Spectral Lore - Sentinel 2xLP,Spectral Lore,Sentinel,Vinyl,Black 2022 press vinyl
Spectral Lore - Sentinel 2xLP,Spectral Lore,Sentinel,Vinyl,Olive Green 2022 press vinyl
Rompeprop - Menstrual Stomphulk Tape,Rompeprop,Menstrual Stomphulk,Cassette,Cassette Tape 2021 press
Foetal Juice - Gluttony LP,Foetal Juice,Gluttony,Vinyl,Opaque Gold 1st press vinyl
Santa Sangre - Feast For The New Gods 2xLP,Santa Sangre,Feast For The New Gods,Vinyl,Split Color 1st press vinyl
Santa Sangre - Feast For The New Gods 2xLP,Santa Sangre,Feast For The New Gods,Vinyl,Metallic Gold in Clear w/ Splatter 2022 press vinyl
Urfaust - Compilation Of Intoxications LP,Urfaust,Compilation Of Intoxications,Vinyl,Red Smoke 2022 press vinyl
Leviathan (USA) - Unfailing Fall Into Naught 2xLP,Leviathan (USA),Unfailing Fall Into Naught,Vinyl,Green/Yellow 2021 press vinyl
Leviathan (USA) - Unfailing Fall Into Naught 2xLP,Leviathan (USA),Unfailing Fall Into Naught,Vinyl,Black 2019 press vinyl
Seeping Death - Demo MMXXII & Rituals Of Agony Tape,Seeping Death,Demo MMXXII & Rituals Of Agony,Cassette,Cassette Tape 1st press
Urfaust - Teufelsgeist LP,Urfaust,Teufelsgeist,Vinyl,Off-White 2022 press vinyl
Syning - Syning LP,Syning,Syning,Vinyl,Black 2022 press vinyl
Thorn - Yawning Depths Cassette,Thorn,Yawning Depths,Cassette,Cassette Tape 1st press
Abkehr - In Blut LP,Abkehr,In Blut,Vinyl,Gold 2021 press vinyl
"World I Hate - Collapse 7""",World I Hate,Collapse,Vinyl,Red w/Black Splatter 1st press vinyl
"Another Mistake - Lies For Lust 7""",Another Mistake,Lies For Lust,Vinyl,Black 2022 press vinyl w/ zine
Age Of Apocalypse - Grim Wisdom LP,Age Of Apocalypse,Grim Wisdom,Vinyl,Clear w/ Splatter 2022 press
Age Of Apocalypse - Grim Wisdom LP,Age Of Apocalypse,Grim Wisdom,Vinyl,Green/Silver Mix 2022 press
Age Of Apocalypse - Grim Wisdom LP,Age Of Apocalypse,Grim Wisdom,Vinyl,Green/Clear Split w/ Blob & Splatter 2022 press
"Watchdogs - Sanguinary 7""",Watchdogs,Sanguinary,Vinyl,Blood Red 1st press vinyl
Parasitic Ejaculation - Isolation Cassette,Parasitic Ejaculation,Isolation,Cassette,Cassette Tape 1st press
Inhumane Suffering - 2021 Promo Cassette,Inhumane Suffering,2021 Promo,Cassette,Cassette Tape 1st press
Esophagectomy - A Noxious Culmination Of Tools For Auditory Extermination Tape,Esophagectomy,A Noxious Culmination Of Tools For Auditory Extermination,Cassette,Cassette Tape 1st press
Mangle - Deposed & Disposed Cassette,Mangle,Deposed & Disposed,Cassette,Cassette Tape 1st press
Loath - Primal Horde Cassette,Loath,Primal Horde,Cassette,Cassette Tape 1st press
Temple Of Gorgon - Throats Of Lie Cassette,Temple of Gorgon,Throats of Lie,Cassette,Cassette Tape 1st press
Ekulu - Unscrew My Head LP,Ekulu,Unscrew My Head,Vinyl,Black 2022 press vinyl
Deluge - Æther 2xLP,Deluge,Æther,Vinyl,Gold/Black Marbled 2021 press
Negativa - 04 LP,Negativa,04,Vinyl,White 1st press vinyl
Det Eviga Leendet - Reverence LP,Det eviga leendet,Reverence,Vinyl,Vermillion 1st press vinyl
Void Paradigm ‎– Ultime Pulsation | Demain Brûle LP,Void Paradigm ‎,Ultime Pulsation | Demain Brûle,Vinyl,Black 2020 press vinyl
Void Of Silence – The Sky Over 2xLP,Void Of Silence,The Sky Over,Vinyl,Black 2018 press vinyl
Sur Austru – Obârșie 2xLP,Sur Austru,Obârșie,Vinyl,Merge 2021 press vinyl
Remah - Une Main LP,Remah,Une Main,Vinyl,Black 2021 press vinyl
Psicosfera - Beta LP,Psicosfera,Beta,Vinyl,Black 2019 press vinyl
Plateau Sigma - Symbols - The Sleeping Harmony Of The World Below 2xLP,Plateau Sigma,Symbols - The Sleeping Harmony Of The World Below,Vinyl,Black 2019 press vinyl
Nyss ‎- Dépayser LP,Nyss ‎,Dépayser,Vinyl,Black 2019 press vinyl
Neige & Noirceur – Vent Fantôme LP,Neige & Noirceur,Vent Fantôme,Vinyl,Black 2018 press vinyl
"Lycia - Casa Luna 10""",Lycia,Casa Luna,Vinyl,Purple/Black Merge 2021 press vinyl
Drought - Trimurti LP,Drought,Trimurti,Vinyl,Black 2020 press vinyl
Apokryphon - Subterra 2xLP,Apokryphon,Subterra,Vinyl,Gold w/ Black Smoke 2020 press vinyl
Anachitis - The Sorcerer's Sorrow LP,Anachitis,The Sorcerer's Sorrow,Vinyl,Clear Smoke 2020 press vinyl
Worm - Foreverglade LP,Worm,Foreverglade,Vinyl,Black 2022 press vinyl
Kvadrat - Ψυχική Αποσύνθεση LP,Kvadrat,Ψυχική Αποσύνθεση,Vinyl,Deep Teal 2022 press
Descent - Order Of Chaos LP,Descent,Order Of Chaos,Vinyl,Clear 2022 press vinyl
Feculent - The Grotesque Arena Cassette,Feculent,The Grotesque Arena,Cassette,Cassette Tape 1st press
Mental Cavity - Aneurysm LP,Mental Cavity,Aneurysm,Vinyl,Marbled 2017 press vinyl
"Sumeru - Blood Ordinance 7""",Sumeru,Blood Ordinance,Vinyl,Black 2021 press vinyl
Xantam - Altered State Cassette,Xantam,Altered State,Cassette,Cassette Tape 1st press
Ernte - Geist Und Hexerei LP,Ernte,Geist Und Hexerei,Vinyl,Black 2022 press vinyl
Scitalis - Awakening LP,Scitalis,Awakening,Vinyl,Black 2022 press vinyl
Mule Skinner - Airstrike LP,Mule Skinner,Airstrike,Vinyl,Black 2018 press vinyl
Serum Dreg - Lustful Vengeance LP,Serum Dreg,Lustful Vengeance,Vinyl,Black 1st press vinyl
"Dagger Lust - Siege Bondage Adverse To The Godhead 12"" EP",Dagger Lust,Siege Bondage Adverse to the Godhead,Vinyl,Black 1st press vinyl
Convocation - Ashes Coalesce LP,Convocation,Ashes Coalesce,Vinyl,Black 1st press vinyl
Infuriate - Infuriate LP,Infuriate,Infuriate,Vinyl,Black 1st press vinyl
Lhaäd - Below LP,Lhaäd,Below,Vinyl,Hyacinth 2022 press vinyl
Gneterswart - Gneterswart Cassette,Gneterswart,Gneterswart,Cassette,Cassette Tape 1st press
Goath - Luciferian Goath Ritual Cassette,Goath,Luciferian Goath Ritual,Cassette,Cassette Tape 1st press
Apparition - Feel LP,Apparition,Feel,Vinyl,Black 2022 press vinyl
Hyperdontia - Hideous Entity LP,Hyperdontia,Hideous Entity,Vinyl,Black 1st press vinyl
"Undergang - Ufrivillig Donation Af Vitale Organer 12"" EP",Undergang,Ufrivillig Donation Af Vitale Organer,Vinyl,Yellow 1st press vinyl
Pakkt - To Brocken Heights Where Witches Dance LP,Pakkt,To Brocken Heights Where Witches Dance,Vinyl,Dark Red 1st press vinyl
Last Gasp - The Storied Weight Of It All LP,Last Gasp,The Storied Weight Of It All,Vinyl,Red w/ Black silk-screen 1st press vinyl
Last Gasp - The Storied Weight Of It All LP,Last Gasp,The Storied Weight Of It All,Vinyl,Red w/ Silver silk-screen 1st press vinyl
BLEMISH - Yith - Passage LP,BLEMISH,Yith - Passage,Vinyl,Black 1st press vinyl
BLEMISH / USED - Sleeping Ancient - There Is No Truth But Death LP,BLEMISH / USED,Sleeping Ancient - There Is No Truth But Death,Vinyl,Black 1st press vinyl
BLEMISH - Remah - Une Main LP,BLEMISH,Remah - Une Main,Vinyl,Black 2021 press vinyl
Traumatomy - Extirpation Paradigms LP,Traumatomy,Extirpation Paradigms,Vinyl,Black 1st press vinyl
Traumatomy - Extirpation Paradigms LP,Traumatomy,Extirpation Paradigms,Vinyl,Orange/Blue 1st press vinyl
Blasphemous Putrefaction - Prelude To Perversion LP,Blasphemous Putrefaction,Prelude To Perversion,Vinyl,Black 2021 press vinyl
Blasphemous Putrefaction - Prelude To Perversion LP,Blasphemous Putrefaction,Prelude To Perversion,Vinyl,Red 2021 press vinyl
Ulvik - Cascades LP,Ulvik,Cascades,Vinyl,Galaxy 2021 press vinyl
Vulgar Dissection - Buried And Forgotten Cassette,Vulgar Dissection,Buried And Forgotten,Cassette,Cassette Tape 1st press
Gore God - Swollen Pustules Cassette,Gore God,Swollen Pustules,Cassette,Cassette Tape 1st press
Dope Skum - Tanasi Cassette,Dope Skum,Tanasi,Cassette,Cassette Tape 1st press
MxGxP - To Devour Cassette,Mxgxp,To Devour,Cassette,Cassette Tape 1st press
Horrific Excrement - Instantly Repulsed Cassette,Horrific Excrement,Instantly Repulsed,Cassette,Red Shell 2021 press
Horrific Excrement - Instantly Repulsed Cassette,Horrific Excrement,Instantly Repulsed,Cassette,Green Shell 2021 press
Helslave - Divination Cassette,Helslave,Divination,Cassette,Cassette Tape 2020 press
Unimaginable Terror - DEAD Cassette,Unimaginable Terror,DEAD,Cassette,Cassette Tape 1st press
Call From Subconscious - Sorrow And Avidity Cassette,Call From Subconscious,Sorrow And Avidity,Cassette,Cassette Tape 2021 press
Abreaction - Puer Aeternity Cassette,Abreaction,Puer Aeternity,Cassette,Cassette Tape 2021 press
Archgoat - Worship The Eternal Darkness LP,Archgoat,Worship The Eternal Darkness,Vinyl,Black 1st press vinyl
Archgoat - Worship The Eternal Darkness LP,Archgoat,Worship The Eternal Darkness,Vinyl,Red/Black Spinner 1st press vinyl
Great American Ghost - Torture World LP,Great American Ghost,Torture World,Vinyl,Orange Splatter 1st press vinyl
Great American Ghost - Torture World LP,Great American Ghost,Torture World,Vinyl,Cherry/Gold Swirl 1st press vinyl
Great American Ghost - Torture World LP,Great American Ghost,Torture World,Vinyl,Coke Bottle Swirl 1st press vinyl
Wound - Serpent Crown LP,Wound,Serpent Crown,Vinyl,Gold 1st press vinyl
Eos - Les corps s'entrechoquent 2xLP,Eos,Les corps s'entrechoquent,Vinyl,Clear Smoke 1st press vinyl
Cerebral Rot - Excretion Of Mortality LP,Cerebral Rot,Excretion of Mortality,Vinyl,Black 3rd press vinyl
Cerebral Rot - Excretion Of Mortality LP,Cerebral Rot,Excretion of Mortality,Vinyl,Clear Smoke w/ Yellow Swirl 2nd press vinyl
Cerebral Rot - Excretion Of Mortality LP,Cerebral Rot,Excretion of Mortality,Vinyl,Red Blob In Yellow 3rd press vinyl
Asarhaddon - Reysa 2xLP,Asarhaddon,Reysa,Vinyl,Black 2021 press vinyl
"Naxen - The Perilous Path Of Pain 7""",Naxen,The Perilous Path Of Pain,Vinyl,Black 1st press vinyl
Serpesta - Inevitable Demise Cassette,Serpesta,Inevitable Demise,Cassette,Cassette Tape 1st press
Void Omnia / Insanity Cult - Split Tape,Void Omnia / Insanity Cult,Split,Cassette,Cassette Tape 1st press
Ernte - Geist Und Hexerei Cassette,Ernte,Geist Und Hexerei,Cassette,Cassette Tape 1st press
Aristarchos - Aristarchos Cassette,Aristarchos,Aristarchos,Cassette,Cassette Tape 1st press
Runemagick - The Opening Of Dead Gates LP,Runemagick,The Opening Of Dead Gates,Vinyl,Black 2019 press vinyl
Runemagick - The Opening Of Dead Gates LP,Runemagick,The Opening Of Dead Gates,Vinyl,Orange 2019 press vinyl
Asphyx - Embrace The Death LP,Asphyx,Embrace The Death,Vinyl,Yellow w/ Red Splatter 2020 press vinyl
Blood Of Seklusion - Servants Of Chaos LP,Blood Of Seklusion,Servants Of Chaos,Vinyl,Yellow 1st press vinyl
Deathchain - Ritual Death Metal LP,Deathchain,Ritual Death Metal,Vinyl,Black 1st press vinyl
Ravencult - Temples Of Torment LP,Ravencult,Temples Of Torment,Vinyl,Black 1st press vinyl
Draghkar - The Endless Howling Abyss LP,Draghkar,The Endless Howling Abyss,Vinyl,Black 1st press vinyl
Convocation - Scars Across 2xLP,Convocation,Scars Across,Vinyl,Black 1st press vinyl
Zodiak - Sermons LP,Zodiak,Sermons,Vinyl,Color In Color w/ Splatter 2021 press vinyl
"Teeth - Finite 12"" EP",Teeth,Finite,Vinyl,Green Cloudy 2021 press
"Teeth - Finite 12"" EP",Teeth,Finite,Vinyl,Spinner 2021 press vinyl
"Our Place Of Worship Is Silence - Disavowed, And Left Hopeless LP",Our Place Of Worship Is Silence,"Disavowed, And Left Hopeless",Vinyl,Black Ice w/ Splatter 1st press vinyl
"Our Place Of Worship Is Silence - Disavowed, And Left Hopeless LP",Our Place Of Worship Is Silence,"Disavowed, And Left Hopeless",Vinyl,Custom Tri-Color Merge w/ Splatter 1st press vinyl
"Intronaut - The Challenger 12"" EP",Intronaut,The Challenger,Vinyl,Black/White Merge 2020 press
"Intronaut - The Challenger 12"" EP",Intronaut,The Challenger,Vinyl,Black In White w/ Black Splatter 2020 press
All Else Failed - This Never Happened LP,All Else Failed,This Never Happened,Vinyl,Forest Green w/ Splatter 2021 press vinyl
All Else Failed - This Never Happened LP,All Else Failed,This Never Happened,Vinyl,Tri-color Merge w/ Splatter 1st press vinyl
All Else Failed - This Never Happened LP,All Else Failed,This Never Happened,Vinyl,Custom Quad w/ Splatter 1st press vinyl
Giant Squid - Cenotes LP,Giant Squid,Cenotes,Vinyl,Filter Feed (Sea Blue Wavy) 2021 press vinyl
Excarnated Entity - Stillborn In Ash LP,Excarnated Entity,Stillborn In Ash,Vinyl,Black 1st press vinyl
Excarnated Entity - Stillborn In Ash LP,Excarnated Entity,Stillborn In Ash,Vinyl,Grey 1st press vinyl
Draghkar - At The Crossroads Of Infinity LP,Draghkar,At the Crossroads of Infinity,Vinyl,Black 2021 press vinyl
Draghkar - At The Crossroads Of Infinity LP,Draghkar,At the Crossroads of Infinity,Vinyl,Bone 2021 press vinyl
"Perilaxe Occlusion - Raytraces Of Death 12""",Perilaxe Occlusion,Raytraces Of Death,Vinyl,Black 1st press vinyl
"Perilaxe Occlusion - Raytraces Of Death 12""",Perilaxe Occlusion,Raytraces Of Death,Vinyl,Clear 1st press vinyl
"Atavisma - On The Ruins Of A Fallen Empire 7"" EP",Atavisma,On the Ruins of a Fallen Empire,Vinyl,Black 1st press vinyl
"Kurnugia - Tribulations Of The Abyss 7""",Kurnugia,Tribulations Of The Abyss,Vinyl,Black 1st press vinyl
Phenocryst - Explosions Cassette,Phenocryst,Explosions,Cassette,Cassette Tape 1st press
Nekus - Death Nova Upon The Barren Harvest Cassette,Nekus,Death Nova Upon The Barren Harvest,Cassette,Cassette Tape 1st press
Transcendence - Towards Obscurities Beyond Cassette,TRANSCENDENCE,Towards Obscurities Beyond,Cassette,Cassette Tape 1st press
Dream Theater - Distance Over Time Cassette (NESI),Dream Theater,Distance Over Time Cassette (NESI),Cassette,Grey Shell 2021 press
Dream Theater - Distance Over Time Cassette (NESI),Dream Theater,Distance Over Time Cassette (NESI),Cassette,Blue Shell 2021 press
"Noxis - Expanse Of Hellish Black Mire 10"" EP",Noxis,Expanse Of Hellish Black Mire,Vinyl,Black 2020 press vinyl
Noroth - Harbinger Cassette,Noroth,Harbinger,Cassette,Cassette Tape 1st press
Mvltifission - Decomposition In The Painful Metamorphosis Cassette,Mvltifission,Decomposition In The Painful Metamorphosis,Cassette,Cassette Tape 1st press
"Gneterswart - Gneterswart 10""",Gneterswart,Gneterswart,Vinyl,Black 1st press vinyl
Cult of Erinyes - Æstivation LP,Cult of Erinyes,Æstivation,Vinyl,Dark Blue 1st press vinyl
